['701', 'describe', 'history', 'oil', 'industry'] GX272-04-9612328.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX035-29-12954471.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX260-86-13921624.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX236-48-8050445.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX267-73-6648868.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX030-35-15523356.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX266-46-1795191.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX272-13-14487325.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX264-31-15929773.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX034-61-5088345.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX248-28-1942463.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX260-42-13043086.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX066-81-0413195.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX242-81-0080542.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX234-87-3021147.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX266-80-11861117.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX259-02-13424543.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX066-42-2316022.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX252-94-7854611.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX232-05-14891868.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX253-07-1693374.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX251-30-9133269.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX252-95-7775147.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX240-66-1033049.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX272-16-9637014.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX247-14-11463530.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX256-74-0169963.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX017-18-5367877.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX047-92-12583137.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX260-95-8474615.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX229-63-10299796.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX027-40-2005861.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX256-38-15015789.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX233-97-8600612.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX017-72-10409089.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX088-62-5267905.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX254-20-3756494.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX006-18-8115779.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX010-07-8794130.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX231-11-16749620.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX243-35-11861587.txt
['763', 'give', 'information', 'human', 'deaths', 'associated', 'hunting', 'game'] GX239-99-9581042.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX026-24-16279009.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX255-96-15161567.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX060-71-15034639.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX067-03-1254281.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX018-07-8273149.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX243-65-10807124.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX026-64-9135963.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX076-19-0073193.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX036-32-6911247.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX232-11-3430864.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX230-49-12578389.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX262-22-16536810.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX014-20-11137168.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX012-52-3036515.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX255-24-1598211.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX052-47-14203690.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX004-61-15951057.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX009-36-9934198.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX242-11-1612734.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX020-62-2803927.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX261-18-4020086.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX043-67-7049410.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX242-31-12779636.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX230-85-6655296.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX235-49-1853414.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX004-81-3891531.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX251-50-6664539.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX004-38-13913365.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX256-49-12385910.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX026-08-3686448.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX256-47-3100554.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX242-94-1136169.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX050-23-3123337.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX240-04-5669242.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX050-67-7595370.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX252-53-12814769.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX003-29-16287653.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX074-36-11414414.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX027-30-13150880.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX012-00-16297751.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX002-14-3223648.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX007-37-4437362.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX049-63-15630919.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX237-22-3898555.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX016-04-7199871.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX055-86-16483576.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX238-81-5416837.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX252-56-7373206.txt
['770', 'state', 'kyrgyzstan', 'united', 'states', 'relations'] GX047-39-4198502.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX079-32-2300262.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX262-07-5523049.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX142-16-4980613.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX065-25-14816127.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX254-35-3328992.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX016-69-11960712.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX020-63-0257256.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX090-37-1153806.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX065-36-3572627.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX244-34-3732943.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX241-02-0735480.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX038-61-12923472.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX269-47-12952513.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX065-27-12554346.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX082-36-3331304.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX073-37-16654790.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX237-20-3584740.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX013-68-6133860.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX042-12-14970992.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX001-08-5834860.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX266-48-14719452.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX054-31-16302133.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX106-54-15436478.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX082-67-14931420.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX260-42-13043086.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX054-53-12208011.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX232-66-10836522.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX054-36-12804404.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX243-15-7699918.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX106-96-5315736.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX239-24-9781139.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX046-66-5664305.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX106-36-6830307.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX235-20-8549989.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX229-42-3532972.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX271-19-0518455.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX245-04-9989216.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX121-67-1644408.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX105-19-1680356.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX272-77-16142836.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX065-34-10057781.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX065-40-4375454.txt
['771', 'deformities', 'found', 'leopard', 'frogs'] GX006-11-13648004.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX244-93-15949227.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX254-03-4276629.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX257-83-11731196.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX257-76-4424064.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX268-29-12847458.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX229-31-9751198.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX240-04-8727945.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX250-33-4540077.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX007-76-11296365.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX270-83-7497740.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX268-07-13216944.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX259-33-9792347.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX252-48-7348844.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX236-06-13085527.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX231-94-4688378.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX034-38-14103213.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX259-43-4145578.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX229-54-7713032.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX001-29-1560403.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX261-14-7018555.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX263-65-0890549.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX262-85-11270874.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX054-65-3680252.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX256-84-10205736.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX243-27-4566844.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX242-51-10835015.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX030-35-15523356.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX264-77-4203132.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX032-43-13795513.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX252-13-14007619.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX229-33-5702910.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX261-08-5588508.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX272-13-10020182.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX257-81-1577177.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX147-88-11329686.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX267-57-14720787.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX242-81-0080542.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX231-84-7573542.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX267-35-10021518.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX236-19-16563672.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX008-94-16491289.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX240-04-5669242.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX253-21-9570768.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX261-63-7195123.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX229-60-6584268.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX228-98-14789552.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX240-66-1033049.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX233-58-3122862.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX251-57-0283196.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX257-12-7313788.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX240-86-14098064.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX235-19-2240262.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX239-96-8361148.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX261-92-9974244.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX236-55-15001500.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX088-62-5267905.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX257-02-12465311.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX231-02-14178195.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX000-29-8328421.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX268-99-16484120.txt
['772', 'rules', 'guidelines', 'display', 'united', 'states', 'flag'] GX238-75-7884426.txt
